VehicleName	TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	ImageFile
SimpleFlight	1739254044254	-8.74518	-8.65935	-5.47133	0.99973	0.0128329	-0.0193515	0.000391286	img_SimpleFlight__0_1739254088930302500.png
SimpleFlight	1739254044512	-8.51275	-9.14866	-5.50873	0.994147	0.102312	0.0346577	0.00137545	img_SimpleFlight__0_1739254089187056200.png
SimpleFlight	1739254044767	-8.32376	-9.51135	-5.56917	0.993714	0.101397	0.0474282	0.000999996	img_SimpleFlight__0_1739254089443095100.png
SimpleFlight	1739254045016	-8.16023	-9.77941	-5.46744	0.994744	0.0468975	-0.0905588	-0.00921662	img_SimpleFlight__0_1739254089692998200.png
SimpleFlight	1739254045265	-7.87522	-9.98255	-5.45046	0.994988	0.039512	-0.0918477	0.00118198	img_SimpleFlight__0_1739254089941950800.png
SimpleFlight	1739254045523	-7.45015	-10.1339	-5.50334	0.996732	0.0499779	-0.0627052	0.0097581	img_SimpleFlight__0_1739254090198413600.png
SimpleFlight	1739254045772	-6.9727	-10.2226	-5.47537	0.997224	0.0718822	-0.0167017	0.00992254	img_SimpleFlight__0_1739254090446629700.png
SimpleFlight	1739254046021	-6.48244	-10.2142	-5.50783	0.993363	0.0784208	0.0838091	0.0074332	img_SimpleFlight__0_1739254090696301700.png
SimpleFlight	1739254046276	-6.07331	-10.1153	-5.56643	0.99674	0.0363653	0.0719971	0.001605	img_SimpleFlight__0_1739254090950836000.png
SimpleFlight	1739254046534	-5.7264	-9.97383	-5.44088	0.995868	0.0901834	0.0064802	-0.00843487	img_SimpleFlight__0_1739254091209835600.png
SimpleFlight	1739254046789	-5.39825	-9.69523	-5.45862	0.99649	0.0830976	0.00974067	-0.00293192	img_SimpleFlight__0_1739254091465385300.png
SimpleFlight	1739254047041	-5.08843	-9.31412	-5.4891	0.997598	0.0587305	0.0365916	0.003221	img_SimpleFlight__0_1739254091717025800.png
SimpleFlight	1739254047296	-4.82131	-8.86002	-5.48969	0.995436	-0.000747774	0.0952638	0.00559323	img_SimpleFlight__0_1739254091972678600.png
SimpleFlight	1739254047557	-4.67623	-8.40856	-5.53537	0.996158	-0.0683318	0.0537304	0.0105996	img_SimpleFlight__0_1739254092234051900.png
SimpleFlight	1739254047812	-4.59075	-8.01345	-5.44216	0.998395	0.0228483	-0.0514943	0.00585668	img_SimpleFlight__0_1739254092489561200.png
SimpleFlight	1739254048073	-4.4302	-7.58077	-5.4302	0.997493	0.0220983	-0.0672198	-0.00124068	img_SimpleFlight__0_1739254092748380600.png
SimpleFlight	1739254048331	-4.18265	-7.12714	-5.43665	0.997996	-0.0112991	-0.0621609	-0.00338802	img_SimpleFlight__0_1739254093009010200.png
SimpleFlight	1739254048592	-3.85151	-6.69189	-5.45929	0.995351	-0.093942	-0.0201747	-0.00658236	img_SimpleFlight__0_1739254093267914300.png
SimpleFlight	1739254048859	-3.48651	-6.37674	-5.54117	0.998577	-0.0407966	0.032399	-0.0113851	img_SimpleFlight__0_1739254093535100800.png
SimpleFlight	1739254049118	-3.1605	-6.11789	-5.51122	0.997927	0.0643061	-0.00197491	-0.00181817	img_SimpleFlight__0_1739254093793463100.png
SimpleFlight	1739254049379	-2.83279	-5.78324	-5.45671	0.997477	0.0708169	0.00175863	0.00466322	img_SimpleFlight__0_1739254094055507300.png
SimpleFlight	1739254049643	-2.50572	-5.33978	-5.47612	0.998289	0.0552587	0.0187884	0.00347342	img_SimpleFlight__0_1739254094318172100.png
SimpleFlight	1739254049916	-2.19737	-4.80574	-5.49002	0.998344	0.0193983	0.0541478	0.000645345	img_SimpleFlight__0_1739254094592760900.png
SimpleFlight	1739254050180	-1.97427	-4.2688	-5.49104	0.991947	-0.0790159	0.0987895	0.00616755	img_SimpleFlight__0_1739254094857651400.png
SimpleFlight	1739254050423	-1.88041	-3.87359	-5.54033	0.992859	-0.110514	0.0429563	0.0131554	img_SimpleFlight__0_1739254095126134400.png
SimpleFlight	1739254050681	-1.83981	-3.59323	-5.58623	0.993024	-0.114127	0.0255655	0.0150139	img_SimpleFlight__0_1739254095383614700.png
SimpleFlight	1739254050939	-1.82969	-3.4531	-5.58429	0.994494	-0.102103	0.0177598	0.0155511	img_SimpleFlight__0_1739254095640517000.png
SimpleFlight	1739254051197	-1.84038	-3.44246	-5.55531	0.996491	-0.0813221	0.0119933	0.0157932	img_SimpleFlight__0_1739254095900167700.png
SimpleFlight	1739254051458	-1.86556	-3.53987	-5.52131	0.998308	-0.0555069	0.00684066	0.0159468	img_SimpleFlight__0_1739254096160338000.png
SimpleFlight	1739254051716	-1.89859	-3.71094	-5.49828	0.999456	-0.0287256	0.00242217	0.0160504	img_SimpleFlight__0_1739254096418225000.png
SimpleFlight	1739254051974	-1.93439	-3.92089	-5.49078	0.999862	-0.0039365	-0.00112641	0.0161213	img_SimpleFlight__0_1739254096676857800.png
SimpleFlight	1739254052235	-1.96918	-4.13921	-5.4897	0.999582	0.0234638	-0.00480869	0.0161766	img_SimpleFlight__0_1739254096938837800.png
SimpleFlight	1739254052499	-1.99919	-4.33304	-5.42875	0.999141	0.037552	-0.00658865	0.016221	img_SimpleFlight__0_1739254097200967900.png
SimpleFlight	1739254052763	-2.02129	-4.47717	-5.36779	0.999368	0.0311633	-0.00533687	0.0162393	img_SimpleFlight__0_1739254097467264600.png
SimpleFlight	1739254053033	-2.03706	-4.58038	-5.30513	0.999607	0.0225044	-0.00382329	0.0162492	img_SimpleFlight__0_1739254097736939700.png
SimpleFlight	1739254053297	-2.04763	-4.64961	-5.24409	0.999741	0.0157016	-0.00266029	0.0162545	img_SimpleFlight__0_1739254098001147700.png
SimpleFlight	1739254053567	-2.05499	-4.69782	-5.18264	0.999809	0.0107013	-0.00181178	0.0162574	img_SimpleFlight__0_1739254098269208200.png
SimpleFlight	1739254053831	-2.05987	-4.72981	-5.12376	0.99984	0.00731318	-0.00123831	0.0162589	img_SimpleFlight__0_1739254098533155600.png
SimpleFlight	1739254054095	-2.0632	-4.75159	-5.066	0.999855	0.00498633	-0.000844618	0.0162597	img_SimpleFlight__0_1739254098799390400.png
SimpleFlight	1739254054359	-2.06547	-4.76641	-5.00919	0.999862	0.00339624	-0.000575512	0.01626	img_SimpleFlight__0_1739254099062193900.png
SimpleFlight	1739254054626	-2.06703	-4.77659	-4.95251	0.999865	0.00230179	-0.00039022	0.0162602	img_SimpleFlight__0_1739254099328825000.png
SimpleFlight	1739254054893	-2.06808	-4.78348	-4.89643	0.999867	0.00155946	-0.000264506	0.0162604	img_SimpleFlight__0_1739254099595655200.png
SimpleFlight	1739254055157	-2.06879	-4.7881	-4.84145	0.999867	0.00106091	-0.000180023	0.0162604	img_SimpleFlight__0_1739254099860931000.png
SimpleFlight	1739254055424	-2.06928	-4.79127	-4.78619	0.999868	0.000718464	-0.000121955	0.0162605	img_SimpleFlight__0_1739254100128425900.png
SimpleFlight	1739254055694	-2.06961	-4.79344	-4.73058	0.999868	0.000484368	-8.22808e-05	0.0162605	img_SimpleFlight__0_1739254100398418700.png
SimpleFlight	1739254055961	-2.06983	-4.79489	-4.67579	0.999868	0.000327955	-5.57341e-05	0.0162605	img_SimpleFlight__0_1739254100665196700.png
SimpleFlight	1739254056225	-2.06998	-4.79586	-4.62176	0.999868	0.000223008	-3.79143e-05	0.0162605	img_SimpleFlight__0_1739254100928256700.png
SimpleFlight	1739254056489	-2.07008	-4.79652	-4.56784	0.999868	0.000151639	-2.58059e-05	0.0162605	img_SimpleFlight__0_1739254101194036100.png
SimpleFlight	1739254056762	-2.07015	-4.79698	-4.51217	0.999868	0.000101759	-1.73269e-05	0.0162605	img_SimpleFlight__0_1739254101466194700.png
SimpleFlight	1739254057026	-2.0702	-4.79728	-4.4584	0.999868	6.91893e-05	-1.17837e-05	0.0162605	img_SimpleFlight__0_1739254101730583900.png
SimpleFlight	1739254057296	-2.07023	-4.79749	-4.40345	0.999868	4.66288e-05	-7.95406e-06	0.0162605	img_SimpleFlight__0_1739254101999964100.png
SimpleFlight	1739254057560	-2.07025	-4.79763	-4.34975	0.999868	3.17059e-05	-5.41315e-06	0.0162605	img_SimpleFlight__0_1739254102263751900.png
SimpleFlight	1739254057833	-2.07027	-4.79773	-4.29425	0.999868	2.12732e-05	-3.63415e-06	0.0162605	img_SimpleFlight__0_1739254102536490300.png
SimpleFlight	1739254058097	-2.07028	-4.79779	-4.2406	0.999868	1.44624e-05	-2.45503e-06	0.0162605	img_SimpleFlight__0_1739254102802783800.png
SimpleFlight	1739254058370	-2.07028	-4.79783	-4.18514	0.999868	9.70512e-06	-1.64846e-06	0.0162605	img_SimpleFlight__0_1739254103074245900.png
SimpleFlight	1739254058640	-2.07028	-4.79787	-4.1303	0.999868	6.53911e-06	-1.11943e-06	0.0162605	img_SimpleFlight__0_1739254103344294900.png
SimpleFlight	1739254058931	-2.07028	-4.79789	-4.07119	0.999868	4.27477e-06	-7.50094e-07	0.0162605	img_SimpleFlight__0_1739254103636533100.png
SimpleFlight	1739254059198	-2.07028	-4.79789	-4.01695	0.999868	2.89452e-06	-5.30792e-07	0.0162605	img_SimpleFlight__0_1739254103903195700.png
SimpleFlight	1739254059468	-2.07028	-4.79789	-3.96212	0.999868	1.95027e-06	-3.0029e-07	0.0162605	img_SimpleFlight__0_1739254104174212900.png
SimpleFlight	1739254059741	-2.07028	-4.79789	-3.90669	0.999868	1.3104e-06	-3.21015e-07	0.0162605	img_SimpleFlight__0_1739254104445579900.png
SimpleFlight	1739254060014	-2.07028	-4.79789	-3.85125	0.999868	8.76987e-07	-9.08069e-08	0.0162605	img_SimpleFlight__0_1739254104718237500.png
SimpleFlight	1739254060281	-2.07028	-4.79789	-3.79704	0.999868	5.94677e-07	-1.01876e-07	0.0162605	img_SimpleFlight__0_1739254104986867400.png
SimpleFlight	1739254060551	-2.07028	-4.79789	-3.74221	0.999868	4.01885e-07	-9.24331e-08	0.0162605	img_SimpleFlight__0_1739254105257550700.png
SimpleFlight	1739254060824	-2.07028	-4.79789	-3.68678	0.999868	2.698e-07	-7.96943e-08	0.0162605	img_SimpleFlight__0_1739254105528612300.png
SimpleFlight	1739254061094	-2.07028	-4.79789	-3.63196	0.999868	1.80201e-07	-3.18394e-08	0.0162605	img_SimpleFlight__0_1739254105798836700.png
SimpleFlight	1739254061364	-2.07028	-4.79789	-3.57716	0.999868	1.24746e-07	2.47116e-08	0.0162605	img_SimpleFlight__0_1739254106068369400.png
SimpleFlight	1739254061637	-2.07028	-4.79789	-3.52175	0.999868	7.88877e-08	3.66506e-08	0.0162605	img_SimpleFlight__0_1739254106344164300.png
SimpleFlight	1739254061910	-2.07028	-4.79789	-3.46633	0.999868	5.53765e-08	2.67326e-08	0.0162605	img_SimpleFlight__0_1739254106617044800.png
SimpleFlight	1739254062183	-2.07028	-4.79789	-3.41092	0.999868	3.67126e-08	1.4508e-08	0.0162605	img_SimpleFlight__0_1739254106889188300.png
SimpleFlight	1739254062459	-2.07028	-4.79789	-3.3549	0.999868	2.36097e-08	1.67598e-08	0.0162605	img_SimpleFlight__0_1739254107164039600.png
SimpleFlight	1739254062729	-2.07028	-4.79789	-3.3001	0.999868	1.55083e-08	1.22411e-08	0.0162605	img_SimpleFlight__0_1739254107435391700.png
SimpleFlight	1739254063002	-2.07028	-4.79789	-3.24469	0.999868	7.35709e-09	5.20867e-09	0.0162605	img_SimpleFlight__0_1739254107708305600.png
SimpleFlight	1739254063275	-2.07028	-4.79789	-3.18928	0.999868	6.45787e-09	2.61485e-09	0.0162605	img_SimpleFlight__0_1739254107982525300.png
SimpleFlight	1739254063551	-2.07028	-4.79789	-3.13326	0.999868	9.68108e-09	2.32956e-09	0.0162605	img_SimpleFlight__0_1739254108256818300.png
SimpleFlight	1739254063821	-2.07028	-4.79789	-3.07845	0.999868	1.47514e-09	4.24836e-09	0.0162605	img_SimpleFlight__0_1739254108528312000.png
SimpleFlight	1739254064094	-2.07028	-4.79789	-3.02304	0.999868	-6.82199e-09	6.18847e-09	0.0162605	img_SimpleFlight__0_1739254108801068900.png
SimpleFlight	1739254064370	-2.07028	-4.79789	-2.96702	0.999868	-6.90995e-09	3.34704e-09	0.0162605	img_SimpleFlight__0_1739254109076751600.png
SimpleFlight	1739254064646	-2.07028	-4.79789	-2.911	0.999868	-5.63969e-10	2.47862e-09	0.0162605	img_SimpleFlight__0_1739254109352989800.png
SimpleFlight	1739254064922	-2.07028	-4.79789	-2.85498	0.999868	5.78201e-09	1.6102e-09	0.0162605	img_SimpleFlight__0_1739254109630209000.png
SimpleFlight	1739254065195	-2.07028	-4.79789	-2.79957	0.999868	8.30359e-09	-2.60716e-10	0.0162605	img_SimpleFlight__0_1739254109903198600.png
SimpleFlight	1739254065474	-2.07028	-4.79789	-2.74294	0.999868	-1.90527e-09	-6.06316e-09	0.0162605	img_SimpleFlight__0_1739254110180883100.png
SimpleFlight	1739254065744	-2.07028	-4.79789	-2.68813	0.999868	-4.29634e-09	-1.31915e-08	0.0162605	img_SimpleFlight__0_1739254110452539300.png
SimpleFlight	1739254066020	-2.07028	-4.79789	-2.63211	0.999868	3.38848e-10	-2.17613e-08	0.0162605	img_SimpleFlight__0_1739254110726785200.png
SimpleFlight	1739254066302	-2.07028	-4.79789	-2.57487	0.999868	4.69889e-09	-7.40254e-09	0.0162605	img_SimpleFlight__0_1739254111008979000.png
SimpleFlight	1739254066578	-2.07028	-4.79789	-2.51885	0.999868	8.93487e-09	8.57681e-09	0.0162605	img_SimpleFlight__0_1739254111284290600.png
SimpleFlight	1739254066857	-2.07028	-4.79789	-2.46222	0.999868	3.1217e-09	9.81887e-09	0.0162605	img_SimpleFlight__0_1739254111565870600.png
SimpleFlight	1739254067136	-2.07028	-4.79789	-2.40559	0.999868	5.50937e-09	6.23975e-09	0.0162605	img_SimpleFlight__0_1739254111842510800.png
SimpleFlight	1739254067418	-2.07028	-4.79789	-2.34836	0.999868	-1.03504e-09	-9.98364e-10	0.0162605	img_SimpleFlight__0_1739254112125127300.png
SimpleFlight	1739254067700	-2.07028	-4.79789	-2.29112	0.999868	-7.60277e-09	-6.80221e-09	0.0162605	img_SimpleFlight__0_1739254112406783200.png
SimpleFlight	1739254067982	-2.07028	-4.79789	-2.23388	0.999868	-1.41706e-08	-1.26061e-08	0.0162605	img_SimpleFlight__0_1739254112689699700.png
SimpleFlight	1739254068267	-2.07028	-4.79789	-2.17603	0.999868	-1.0307e-08	-3.0113e-10	0.0162605	img_SimpleFlight__0_1739254112974386500.png
SimpleFlight	1739254068546	-2.07028	-4.79789	-2.1194	0.999868	1.47839e-09	1.09694e-08	0.0162605	img_SimpleFlight__0_1739254113255610100.png
SimpleFlight	1739254068837	-2.07028	-4.79789	-2.06034	0.999868	7.61286e-09	6.22456e-09	0.0162605	img_SimpleFlight__0_1739254113545124900.png
SimpleFlight	1739254069119	-2.07028	-4.79789	-2.0031	0.999868	7.68862e-09	-6.72339e-10	0.0162605	img_SimpleFlight__0_1739254113826506000.png
SimpleFlight	1739254069395	-2.07028	-4.79789	-1.94707	0.999868	4.98161e-09	-9.36164e-09	0.0162605	img_SimpleFlight__0_1739254114104497500.png
SimpleFlight	1739254069677	-2.07028	-4.79789	-1.88982	0.999868	1.98794e-09	-4.23076e-09	0.0162605	img_SimpleFlight__0_1739254114386681400.png
SimpleFlight	1739254069968	-2.07028	-4.79789	-1.83074	0.999868	-1.18188e-09	6.02027e-09	0.0162605	img_SimpleFlight__0_1739254114677716600.png
SimpleFlight	1739254070253	-2.07028	-4.79789	-1.77288	0.999868	-4.19249e-09	1.02895e-08	0.0162605	img_SimpleFlight__0_1739254114961582500.png
SimpleFlight	1739254070538	-2.07028	-4.79789	-1.71502	0.999868	-7.02681e-09	3.71845e-09	0.0162605	img_SimpleFlight__0_1739254115247907500.png
SimpleFlight	1739254070826	-2.07028	-4.79789	-1.65655	0.999868	-1.00592e-08	7.42627e-09	0.0162605	img_SimpleFlight__0_1739254115537051100.png
SimpleFlight	1739254071111	-2.07028	-4.79789	-1.5987	0.999868	1.82329e-09	2.77937e-09	0.0162605	img_SimpleFlight__0_1739254115819185200.png
SimpleFlight	1739254071393	-2.07028	-4.79789	-1.54145	0.999868	3.36673e-09	5.03133e-09	0.0162605	img_SimpleFlight__0_1739254116101534300.png
SimpleFlight	1739254071672	-2.07028	-4.79789	-1.4848	0.999868	5.30129e-09	5.99902e-09	0.0162605	img_SimpleFlight__0_1739254116382306800.png
SimpleFlight	1739254071957	-2.07028	-4.79789	-1.42695	0.999868	9.93306e-09	6.65581e-09	0.0162605	img_SimpleFlight__0_1739254116668010200.png
SimpleFlight	1739254072248	-2.07028	-4.79789	-1.36787	0.999868	4.0152e-09	-1.87163e-09	0.0162605	img_SimpleFlight__0_1739254116956880800.png
SimpleFlight	1739254072533	-2.07028	-4.79789	-1.31001	0.999868	-2.57087e-09	-1.0906e-08	0.0162605	img_SimpleFlight__0_1739254117242832800.png
SimpleFlight	1739254072824	-2.07028	-4.79789	-1.25093	0.999868	-9.29561e-09	-2.01304e-08	0.0162605	img_SimpleFlight__0_1739254117533912400.png
SimpleFlight	1739254073112	-2.07028	-4.79789	-1.19247	0.999868	-1.08782e-08	-2.33553e-08	0.0162605	img_SimpleFlight__0_1739254117821201200.png
SimpleFlight	1739254073403	-2.07028	-4.79789	-1.13339	0.999868	7.11815e-09	-4.01877e-09	0.0162605	img_SimpleFlight__0_1739254118112867500.png
SimpleFlight	1739254073694	-2.07028	-4.79789	-1.07431	0.999868	7.81898e-09	6.2952e-09	0.0162605	img_SimpleFlight__0_1739254118402764500.png
SimpleFlight	1739254073985	-2.07028	-4.79789	-1.01523	0.999868	8.60608e-09	1.13058e-08	0.0162605	img_SimpleFlight__0_1739254118695045500.png
SimpleFlight	1739254074276	-2.07028	-4.79789	-0.956162	0.999868	4.92301e-09	4.03245e-09	0.0162605	img_SimpleFlight__0_1739254118987575000.png
SimpleFlight	1739254074570	-2.07028	-4.79789	-0.896482	0.999868	-7.76338e-09	-3.74816e-09	0.0162605	img_SimpleFlight__0_1739254119279943100.png
SimpleFlight	1739254074861	-2.07028	-4.79789	-0.837411	0.999868	-1.72685e-08	2.14596e-09	0.0162605	img_SimpleFlight__0_1739254119570909000.png
SimpleFlight	1739254075155	-2.07028	-4.79789	-0.777731	0.999868	-1.62069e-08	1.87892e-09	0.0162605	img_SimpleFlight__0_1739254119864686800.png
SimpleFlight	1739254075446	-2.07028	-4.79789	-0.71866	0.999868	-3.73642e-09	2.67543e-09	0.0162605	img_SimpleFlight__0_1739254120156150800.png
SimpleFlight	1739254075737	-2.07028	-4.79789	-0.659589	0.999868	8.73406e-09	3.47194e-09	0.0162605	img_SimpleFlight__0_1739254120446866500.png
SimpleFlight	1739254076031	-2.07028	-4.79789	-0.599909	0.999868	1.58124e-08	1.36764e-09	0.0162605	img_SimpleFlight__0_1739254120742731000.png
SimpleFlight	1739254076319	-2.07028	-4.79789	-0.541446	0.999868	6.2826e-09	-1.58617e-09	0.0162605	img_SimpleFlight__0_1739254121029757800.png
SimpleFlight	1739254076610	-2.07028	-4.79789	-0.482374	0.999868	1.72766e-09	-4.33619e-09	0.0162605	img_SimpleFlight__0_1739254121321387800.png
SimpleFlight	1739254076904	-2.07028	-4.79789	-0.422691	0.999868	6.55882e-09	-6.92745e-09	0.0162605	img_SimpleFlight__0_1739254121615505300.png
SimpleFlight	1739254077198	-2.07028	-4.79789	-0.363008	0.999868	1.59287e-10	-9.16386e-12	0.0162605	img_SimpleFlight__0_1739254121908557600.png
SimpleFlight	1739254077489	-2.07028	-4.79789	-0.303934	0.999868	-6.25019e-09	6.96957e-09	0.0162605	img_SimpleFlight__0_1739254122200131300.png
SimpleFlight	1739254077780	-2.07028	-4.79789	-0.24486	0.999868	1.3521e-09	7.68691e-09	0.0162605	img_SimpleFlight__0_1739254122490554500.png
SimpleFlight	1739254078074	-2.07028	-4.79789	-0.185179	0.999868	-5.60143e-09	8.17365e-09	0.0162605	img_SimpleFlight__0_1739254122784445600.png
SimpleFlight	1739254078368	-2.07028	-4.79789	-0.125497	0.999868	-1.2555e-08	8.66038e-09	0.0162605	img_SimpleFlight__0_1739254123080629200.png
SimpleFlight	1739254078659	-2.07028	-4.79789	-0.066424	0.999868	6.44661e-09	1.77267e-09	0.0162605	img_SimpleFlight__0_1739254123370492600.png
SimpleFlight	1739254078959	-2.07028	-4.79789	-0.00552377	0.999868	1.08689e-08	5.79304e-09	0.0162605	img_SimpleFlight__0_1739254123670772200.png
SimpleFlight	1739254079253	-2.07028	-4.79789	0.0541585	0.999868	6.10211e-09	4.3469e-09	0.0162605	img_SimpleFlight__0_1739254123966024900.png
SimpleFlight	1739254079547	-2.07028	-4.79789	0.113841	0.999868	7.18171e-09	-8.08096e-09	0.0162605	img_SimpleFlight__0_1739254124258549100.png
SimpleFlight	1739254079844	-2.07028	-4.79789	0.174131	0.999868	8.27284e-09	-2.06693e-08	0.0162605	img_SimpleFlight__0_1739254124555795200.png
SimpleFlight	1739254080141	-2.07028	-4.79789	0.234422	0.999868	9.17953e-09	-2.1917e-08	0.0162605	img_SimpleFlight__0_1739254124853238500.png
SimpleFlight	1739254080441	-2.07028	-4.79789	0.295323	0.999868	-1.20491e-09	-8.16171e-09	0.0162605	img_SimpleFlight__0_1739254125155060600.png
SimpleFlight	1739254080744	-2.07028	-4.79789	0.356833	0.999868	-1.66509e-08	5.68427e-09	0.0162605	img_SimpleFlight__0_1739254125455941100.png
SimpleFlight	1739254081038	-2.07028	-4.79789	0.416516	0.999868	-2.97685e-08	7.23849e-09	0.0162605	img_SimpleFlight__0_1739254125751780100.png
SimpleFlight	1739254081338	-2.07028	-4.79789	0.477417	0.999868	-2.43225e-08	1.08918e-08	0.0162605	img_SimpleFlight__0_1739254126050322800.png
SimpleFlight	1739254081635	-2.07028	-4.79789	0.537707	0.999868	-5.60012e-09	7.5484e-09	0.0162605	img_SimpleFlight__0_1739254126346517600.png
SimpleFlight	1739254081935	-2.07028	-4.79789	0.598605	0.999868	1.33207e-08	3.59708e-09	0.0162605	img_SimpleFlight__0_1739254126647678200.png
SimpleFlight	1739254082232	-2.07028	-4.79789	0.658894	0.999868	8.32716e-09	1.91982e-09	0.0162605	img_SimpleFlight__0_1739254126944720300.png
SimpleFlight	1739254082529	-2.07028	-4.79789	0.719183	0.999868	1.21991e-08	-4.95147e-09	0.0162605	img_SimpleFlight__0_1739254127242587500.png
SimpleFlight	1739254082832	-2.07028	-4.79789	0.681426	0.999868	0	0	0.0162605	img_SimpleFlight__0_1739254127544905000.png
SimpleFlight	1739254083183	-2.07028	-4.79789	0.681426	0.999868	0	0	0.0162605	img_SimpleFlight__0_1739254127895071200.png
SimpleFlight	1739254083501	-2.07028	-4.79789	0.681426	0.999868	0	0	0.0162605	img_SimpleFlight__0_1739254128214009500.png
SimpleFlight	1739254083795	-2.07028	-4.79789	0.681426	0.999868	0	0	0.0162605	img_SimpleFlight__0_1739254128509878000.png
SimpleFlight	1739254084134	-2.07028	-4.79789	0.681426	0.999868	0	0	0.0162605	img_SimpleFlight__0_1739254128847284900.png
SimpleFlight	1739254084428	-2.07028	-4.79789	0.681426	0.999868	0	0	0.0162605	img_SimpleFlight__0_1739254129143591600.png
SimpleFlight	1739254084734	-2.07028	-4.79789	0.681426	0.999868	0	0	0.0162605	img_SimpleFlight__0_1739254129449683000.png
SimpleFlight	1739254085034	-2.07028	-4.79789	0.681426	0.999868	0	0	0.0162605	img_SimpleFlight__0_1739254129747536400.png
SimpleFlight	1739254085328	-2.07028	-4.79789	0.681426	0.999868	0	0	0.0162605	img_SimpleFlight__0_1739254130043700600.png
SimpleFlight	1739254085625	-2.07028	-4.79789	0.681426	0.999868	0	0	0.0162605	img_SimpleFlight__0_1739254130340815200.png
SimpleFlight	1739254085922	-2.07028	-4.79789	0.681426	0.999868	0	0	0.0162605	img_SimpleFlight__0_1739254130635781400.png
SimpleFlight	1739254086264	0	0	0.0718684	1	-0	0	0	img_SimpleFlight__0_1739254130977489900.png
SimpleFlight	1739254086564	0	0	0.99522	1	-0	0	0	img_SimpleFlight__0_1739254131279055600.png
SimpleFlight	1739254086843	0	0	0.670971	1	0	0	0	img_SimpleFlight__0_1739254131559502100.png
SimpleFlight	1739254087131	0	0	0.670971	1	0	0	0	img_SimpleFlight__0_1739254131845267300.png
SimpleFlight	1739254087419	0	0	0.670971	1	0	0	0	img_SimpleFlight__0_1739254132134570500.png
SimpleFlight	1739254087701	0	0	0.670971	1	0	0	0	img_SimpleFlight__0_1739254132416882000.png
SimpleFlight	1739254087986	0	0	0.670971	1	0	0	0	img_SimpleFlight__0_1739254132701795700.png
SimpleFlight	1739254088274	0	0	0.670971	1	0	0	0	img_SimpleFlight__0_1739254132990142300.png
SimpleFlight	1739254088583	0	0	0.670971	1	0	0	0	img_SimpleFlight__0_1739254133300298700.png
SimpleFlight	1739254088871	0	0	0.670971	1	0	0	0	img_SimpleFlight__0_1739254133587458300.png
SimpleFlight	1739254089156	0	0	0.670971	1	0	0	0	img_SimpleFlight__0_1739254133872679800.png
SimpleFlight	1739254089468	0	0	0.670971	1	0	0	0	img_SimpleFlight__0_1739254134185771600.png
SimpleFlight	1739254089768	0	0	0.670971	1	0	0	0	img_SimpleFlight__0_1739254134483565500.png
SimpleFlight	1739254090059	0	0	0.670971	1	0	0	0	img_SimpleFlight__0_1739254134774725700.png
SimpleFlight	1739254090350	0	0	0.670971	1	0	0	0	img_SimpleFlight__0_1739254135066964500.png
